"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count","FirstFlush_firstDate","FirstFlush_medianDate","FirstFlushOccurred","Year","SAC","SJR","TOT","YOLO","EXPORTS","OUT","X2","mean_OMR","DateMonth","SAC_1","SJR_1","TOT_1","YOLO_1","EXPORTS_1","OUT_1","X2_1"
1998,4,"1998-04-20",55.4239859189344,6.07255479165438,229,1997-11-30,1998-02-28,"Yes",1998,57683.3333333333,21936.6666666667,90775.8666666667,7128.2,1729.86666666667,88661.2333333333,49.356,9883.66666666667,1998-04-01,63829.0322580645,19351.6129032258,106097.774193548,18120.2258064516,2274.29032258065,104584.387096774,47.1087096774194
1998,11,"1997-11-12",53.650505844149,6.35798619958862,171,1997-11-30,1998-02-28,"No",1997,14793.3333333333,1980.66666666667,17382.8666666667,99.2666666666667,9297.9,10013.5333333333,83.222,-6833.98059585561,1997-11-01,12009.0322580645,2705.8064516129,15220.7419354839,198.290322580645,8825.8064516129,4842,86.2383870967742
1998,12,"1997-12-17",55.227847273861,3.94312843441949,1432,1997-11-30,1998-02-28,"Yes",1997,22009.6774193548,2116.45161290323,25365.2580645161,490.483870967742,11044.6129032258,14613.6774193548,74.2554838709677,-8471.61290322581,1997-12-01,14793.3333333333,1980.66666666667,17382.8666666667,99.2666666666667,9297.9,10013.5333333333,83.222
1999,1,"1999-01-11",54.621860178448,1.73878169457793,1744,1998-11-24,1999-02-19,"Yes",1999,34503.2258064516,4730.32258064516,41662.935483871,47.7096774193548,4602.29032258064,38021.7096774194,64.0035483870968,-1685.35325878241,1999-01-01,44374.1935483871,4330.96774193548,50709.2903225806,585.838709677419,2348.58064516129,47241.2903225806,62.3503225806452
1999,2,"1999-02-10",56.5062340308978,7.37936063423362,333,1998-11-24,1999-02-19,"Yes",1999,67146.4285714286,11696.4285714286,100874.821428571,14267.8928571429,5357.28571428571,98804.3571428571,56.0571428571429,1110.32392857143,1999-02-01,34503.2258064516,4730.32258064516,41662.935483871,47.7096774193548,4602.29032258064,38021.7096774194,64.0035483870968
1999,3,"1999-03-15",55.5591273314743,8.95073945842192,449,1998-11-24,1999-02-19,"Yes",1999,56838.7096774194,8331.61290322581,76706.6774193548,8191.06451612903,7198.58064516129,69107.1290322581,52.4196774193548,-2124.66624616642,1999-03-01,67146.4285714286,11696.4285714286,100874.821428571,14267.8928571429,5357.28571428571,98804.3571428571,56.0571428571429
1999,4,"1999-04-14",55.9739695729748,8.2058011422023,894,1998-11-24,1999-02-19,"Yes",1999,30676.6666666667,6437,41296.4,1741.06666666667,4918.53333333333,35493.8,58.732,-1633.35655714788,1999-04-01,56838.7096774194,8331.61290322581,76706.6774193548,8191.06451612903,7198.58064516129,69107.1290322581,52.4196774193548
1999,11,"1998-11-14",55.6330409579122,6.87030126214524,373,1998-11-24,1999-02-19,"No",1998,20920,3289.66666666667,24896.7333333333,206.3,4620.5,20569.7666666667,73.2596666666667,-2411.81666666667,1998-11-01,15758.064516129,6153.22580645161,22681.1290322581,202.387096774194,9349.35483870968,12297.3870967742,71.6025806451613
1999,12,"1998-12-24",55.4826776647215,4.13803331238714,1325,1998-11-24,1999-02-19,"Yes",1998,44374.1935483871,4330.96774193548,50709.2903225806,585.838709677419,2348.58064516129,47241.2903225806,62.3503225806452,-113.12040871941,1998-12-01,20920,3289.66666666667,24896.7333333333,206.3,4620.5,20569.7666666667,73.2596666666667
2000,1,"2000-01-10",54.7776210062543,2.95738635365232,1922,2000-01-22,2000-03-06,"No",2000,24338.7096774194,2136.12903225806,28447.1612903226,458.548387096774,9885.64516129032,21545.5806451613,78.4161290322581,-7390.64516129032,2000-01-01,16548.3870967742,1688.38709677419,18642.6451612903,33.6129032258064,6427.32258064516,10467.2903225806,79.0738709677419
2000,2,"2000-02-08",59.6078941680558,11.4987456646456,352,2000-01-22,2000-03-06,"Yes",2000,62372.4137931034,7558.62068965517,100024.206896552,23577.9310344828,11677,94092.275862069,62.1148275862069,-6536.62068965517,2000-02-01,24338.7096774194,2136.12903225806,28447.1612903226,458.548387096774,9885.64516129032,21545.5806451613,78.4161290322581
2000,3,"2000-03-09",59.0067626035549,11.7326662921475,413,2000-01-22,2000-03-06,"Yes",2000,58561.2903225806,12097.7419354839,97021.6129032258,22249.3870967742,9118.58064516129,87838.3548387097,51.6358064516129,-2140.25161290323,2000-03-01,62372.4137931034,7558.62068965517,100024.206896552,23577.9310344828,11677,94092.275862069,62.1148275862069
2000,4,"2000-04-09",57.0987535782541,10.7237800877618,267,2000-01-22,2000-03-06,"Yes",2000,26640,5012.66666666667,33442.6,552.233333333333,5513.5,27294.3,61.5383333333333,-4253.6,2000-04-01,58561.2903225806,12097.7419354839,97021.6129032258,22249.3870967742,9118.58064516129,87838.3548387097,51.6358064516129
2000,11,"1999-11-10",54.9183011146239,4.87995563531501,565,2000-01-22,2000-03-06,"No",1999,13843.3333333333,2158,16457.6333333333,54,9519.16666666667,6804.16666666667,83.7253333333333,-7050.94486184467,1999-11-01,12380.6451612903,2531.93548387097,15417.6451612903,204.096774193548,9412.64516129032,4280.09677419355,86.2406451612903
2000,12,"1999-12-16",54.1730125306521,3.67852000702849,2777,2000-01-22,2000-03-06,"No",1999,16548.3870967742,1688.38709677419,18642.6451612903,33.6129032258064,6427.32258064516,10467.2903225806,79.0738709677419,-5155.13410458567,1999-12-01,13843.3333333333,2158,16457.6333333333,54,9519.16666666667,6804.16666666667,83.7253333333333
2001,1,"2001-01-19",55.3815860072348,4.94837698824064,733,2001-01-29,2001-03-04,"No",2001,17190.3225806452,2441.61290322581,20362.9677419355,241,6718.96774193548,15211.4516129032,79.6516129032258,-4592.71279791386,2001-01-01,13670.9677419355,2238.06451612903,16342.7741935484,43.2258064516129,8768.29032258065,5996.61290322581,83.8558064516129
2001,2,"2001-02-06",54.6344336028412,7.59414299854564,636,2001-01-29,2001-03-04,"Yes",2001,20867.8571428571,3092.14285714286,25724.7142857143,870.642857142857,8371,19567.9285714286,74.4153571428571,-6080.71428571429,2001-02-01,17190.3225806452,2441.61290322581,20362.9677419355,241,6718.96774193548,15211.4516129032,79.6516129032258
2001,3,"2001-03-14",56.3376055313953,11.3339524975955,161,2001-01-29,2001-03-04,"Yes",2001,24696.7741935484,3430.32258064516,31025.5161290323,1920.29032258065,7945.22580645161,23427.3870967742,67.7674193548387,-5374.09822810576,2001-03-01,20867.8571428571,3092.14285714286,25724.7142857143,870.642857142857,8371,19567.9285714286,74.4153571428571
2001,4,"2001-04-08",61.7219830791911,18.8510371840386,58,2001-01-29,2001-03-04,"Yes",2001,12306,3008,16411.7,281.766666666667,4283.4,12219.0666666667,73.7946666666667,-2976.19243557755,2001-04-01,24696.7741935484,3430.32258064516,31025.5161290323,1920.29032258065,7945.22580645161,23427.3870967742,67.7674193548387
2001,11,"2000-11-14",54.4228098914479,4.78852124402032,355,2001-01-29,2001-03-04,"No",2000,12283.3333333333,2525.66666666667,15253.0666666667,43.3,9451.1,4742.9,85.037,-8135,2000-11-01,11683.8709677419,2826.12903225806,15034.8064516129,133,9397.70967741935,5736.58064516129,86.901935483871
2001,12,"2000-12-08",54.0021132878968,7.20781636233653,398,2001-01-29,2001-03-04,"No",2000,13670.9677419355,2238.06451612903,16342.7741935484,43.2258064516129,8768.29032258065,5996.61290322581,83.8558064516129,-6686.23953300486,2000-12-01,12283.3333333333,2525.66666666667,15253.0666666667,43.3,9451.1,4742.9,85.037
2002,1,"2002-01-08",54.5421053589446,7.6056138396167,396,2001-12-04,2002-01-06,"Yes",2002,38270.9677419355,2661.61290322581,48946.1612903226,6523.03225806452,10839.2903225806,38731.4193548387,64.1893548387097,-8328.87648798382,2002-01-01,27377.4193548387,2063.54838709677,32056.8709677419,1858.48387096774,9876.35483870968,24737.2580645161,73.6022580645161
2002,2,"2002-02-05",53.2544013703321,6.6881672959059,460,2001-12-04,2002-01-06,"Yes",2002,18175,1897.5,20926.1071428571,52.3214285714286,8769.28571428571,12029.6785714286,72.3617857142857,-7323.12792775145,2002-02-01,38270.9677419355,2661.61290322581,48946.1612903226,6523.03225806452,10839.2903225806,38731.4193548387,64.1893548387097
2002,3,"2002-03-05",56.921100853188,11.0656555116155,284,2001-12-04,2002-01-06,"Yes",2002,21322.5806451613,2133.54838709677,24638.8709677419,59.6774193548387,8280.54838709677,16982.1290322581,71.6641935483871,-6640.81168908053,2002-03-01,18175,1897.5,20926.1071428571,52.3214285714286,8769.28571428571,12029.6785714286,72.3617857142857
2002,4,"2002-04-15",55.5043777053908,13.9390149468094,34,2001-12-04,2002-01-06,"Yes",2002,14476.6666666667,2598.33333333333,18256.1,296.266666666667,4561.1,11943.2333333333,73.4453333333333,-7905.55414379175,2002-04-01,21322.5806451613,2133.54838709677,24638.8709677419,59.6774193548387,8280.54838709677,16982.1290322581,71.6641935483871
2002,11,"2001-11-13",54.706258052039,5.03392568963942,82,2001-12-04,2002-01-06,"No",2001,12303,2096,14754.2333333333,38.1666666666667,7141.5,8213,84.633,-6362.92569485388,2001-11-01,8370.32258064516,2002.58064516129,10742.2903225806,168.709677419355,4764.51612903226,4275.58064516129,88.0764516129032
2002,12,"2001-12-11",52.6023712288358,6.28987269617317,97,2001-12-04,2002-01-06,"Yes",2001,27377.4193548387,2063.54838709677,32056.8709677419,1858.48387096774,9876.35483870968,24737.2580645161,73.6022580645161,-8291.97229124285,2001-12-01,12303,2096,14754.2333333333,38.1666666666667,7141.5,8213,84.633
2003,1,"2003-01-13",55.1035335995214,5.08750073022872,227,2002-12-17,2003-01-29,"Yes",2003,51935.4838709677,1912.90322580645,62029.0967741935,7608.41935483871,10255.2580645161,51440.935483871,62.5335483870968,-7845.99543866844,2003-01-01,29130,1988.38709677419,34398.6774193548,2667.83870967742,7580.48387096774,28885.8064516129,79.6032258064516
2003,2,"2003-02-20",55.959166014101,7.79339591928448,425,2002-12-17,2003-01-29,"Yes",2003,36085.7142857143,1878.92857142857,40335.0714285714,1863.21428571429,10945.3928571429,29622.8571428571,62.2960714285714,-9086.56545988295,2003-02-01,51935.4838709677,1912.90322580645,62029.0967741935,7608.41935483871,10255.2580645161,51440.935483871,62.5335483870968
2003,3,"2003-03-18",61.3121392916121,15.2695046953617,460,2002-12-17,2003-01-29,"Yes",2003,22922.5806451613,2193.22580645161,26640.1935483871,936.838709677419,10855.9677419355,15779.6129032258,68.5129032258065,-8594.10318132457,2003-03-01,36085.7142857143,1878.92857142857,40335.0714285714,1863.21428571429,10945.3928571429,29622.8571428571,62.2960714285714
2003,4,"2003-04-14",55.1153236520831,15.0710242666923,119,2002-12-17,2003-01-29,"Yes",2003,21586.6666666667,2667.66666666667,26890.5,1335.33333333333,4784.46666666667,22053.8666666667,71.004,-4303.59804014348,2003-04-01,22922.5806451613,2193.22580645161,26640.1935483871,936.838709677419,10855.9677419355,15779.6129032258,68.5129032258065
2003,11,"2002-11-06",53.0325443554592,5.12639865673874,89,2002-12-17,2003-01-29,"No",2002,11746.3333333333,1714.66666666667,13829.1,43.2,6943.23333333333,7333.1,84.4346666666667,-5101.09574649139,2002-11-01,9891.29032258065,1704.83870967742,12030.2903225806,193.193548387097,5980.74193548387,4203.25806451613,86.5829032258064
2003,12,"2002-12-22",55.4353506006889,5.6912297038972,251,2002-12-17,2003-01-29,"Yes",2002,29130,1988.38709677419,34398.6774193548,2667.83870967742,7580.48387096774,28885.8064516129,79.6032258064516,-4570.14028252271,2002-12-01,11746.3333333333,1714.66666666667,13829.1,43.2,6943.23333333333,7333.1,84.4346666666667
2004,1,"2004-01-27",54.3514044312642,8.5024705590332,1060,2003-12-14,2004-02-21,"Yes",2004,36767.7419354839,1791.93548387097,42819.1290322581,3527.51612903226,11420.1935483871,32138.1935483871,65.1393548387097,-9242.59311249551,2004-01-01,27787.0967741935,1502.58064516129,31155.2258064516,1321.8064516129,8533.54838709677,23855.6451612903,76.3441935483871
2004,2,"2004-02-17",52.4693934418882,9.00646481407487,481,2003-12-14,2004-02-21,"Yes",2004,44420.6896551724,2201.37931034483,75737.2413793103,27842.9310344828,10577.1034482759,68091.275862069,65.5927586206897,-8132.74555334089,2004-02-01,36767.7419354839,1791.93548387097,42819.1290322581,3527.51612903226,11420.1935483871,32138.1935483871,65.1393548387097
2004,3,"2004-03-09",55.0049308921256,13.602318325589,316,2003-12-14,2004-02-21,"Yes",2004,46706.4516129032,3360.64516129032,68153.3225806452,16885.1290322581,11109.6451612903,56299.5483870968,56.6948387096774,-4570.14028252271,2004-03-01,44420.6896551724,2201.37931034483,75737.2413793103,27842.9310344828,10577.1034482759,68091.275862069,65.5927586206897
2004,4,"2004-04-08",53.2043128650878,16.453735183453,125,2003-12-14,2004-02-21,"Yes",2004,23793.3333333333,2750.66666666667,27799.8666666667,408.933333333333,4459.03333333333,22006.5,64.6463333333333,-7905.55414379175,2004-04-01,46706.4516129032,3360.64516129032,68153.3225806452,16885.1290322581,11109.6451612903,56299.5483870968,56.6948387096774
2004,11,"2003-11-04",50.1127223604489,6.37352783835135,44,2003-12-14,2004-02-21,"No",2003,12450,1647,14485.4333333333,42.7666666666667,8260.16666666667,6625.46666666667,84.31,-5101.09574649139,2003-11-01,11004.8387096774,1999.03225806452,13465.6774193548,175.354838709677,7312.45161290323,4304.67741935484,88.1974193548387
2004,12,"2003-12-04",57.6756100914601,8.77631486056332,96,2003-12-14,2004-02-21,"No",2003,27787.0967741935,1502.58064516129,31155.2258064516,1321.8064516129,8533.54838709677,23855.6451612903,76.3441935483871,-4570.14028252271,2003-12-01,12450,1647,14485.4333333333,42.7666666666667,8260.16666666667,6625.46666666667,84.31
2005,1,"2005-01-27",55.3214228719272,6.5784360109498,318,2004-12-12,2005-02-13,"Yes",2005,33680.6451612903,4918.06451612903,43588.064516129,3520.61290322581,12152.6451612903,33624,69.5316129032258,-7845.99543866844,2005-01-01,17745.1612903226,1578.06451612903,20136.6451612903,271.032258064516,8144.16129032258,12451.1935483871,81.0432258064516
2005,2,"2005-02-24",58.9309195745649,7.46935712706562,345,2004-12-12,2005-02-13,"Yes",2005,24875,5303.21428571429,32783.4642857143,1140.53571428571,9033.14285714286,24932.9285714286,67.5128571428571,-4797.16111275274,2005-02-01,33680.6451612903,4918.06451612903,43588.064516129,3520.61290322581,12152.6451612903,33624,69.5316129032258
2005,3,"2005-03-07",62.5371073569761,13.4729366370625,189,2004-12-12,2005-02-13,"Yes",2005,30367.7419354839,8064.83870967742,44084.9677419355,1999.54838709677,7052.1935483871,38557.9677419355,64.3935483870968,-1838.00424269787,2005-03-01,24875,5303.21428571429,32783.4642857143,1140.53571428571,9033.14285714286,24932.9285714286,67.5128571428571
2005,4,"2005-04-15",60.7122434599802,9.88415119346049,149,2004-12-12,2005-02-13,"Yes",2005,22133.3333333333,10060.6666666667,36306.7666666667,1096.73333333333,6137.23333333333,29903.0333333333,62.2496666666667,-152.04727309205,2005-04-01,30367.7419354839,8064.83870967742,44084.9677419355,1999.54838709677,7052.1935483871,38557.9677419355,64.3935483870968
2005,11,"2004-11-22",53.5800098013236,4.35570461560657,145,2004-12-12,2005-02-13,"No",2004,12250,1631.66666666667,14250.8666666667,25.2333333333333,8278.46666666667,6708.16666666667,80.6286666666667,-6706.13472454497,2004-11-01,12606.4516129032,1752.90322580645,14696.1935483871,115.967741935484,7337.58064516129,8517.38709677419,84.0406451612903
2005,12,"2004-12-12",54.5413178325159,3.20163172893197,223,2004-12-12,2005-02-13,"Yes",2004,17745.1612903226,1578.06451612903,20136.6451612903,271.032258064516,8144.16129032258,12451.1935483871,81.0432258064516,-4570.14028252271,2004-12-01,12250,1631.66666666667,14250.8666666667,25.2333333333333,8278.46666666667,6708.16666666667,80.6286666666667
2006,1,"2006-01-19",59.9324557598246,11.4277996654755,117,2005-12-05,2006-02-19,"Yes",2006,66151.6129032258,13171.2903225806,150834.032258065,65711.0967741935,7249.67741935484,145921.064516129,54.6561290322581,-7845.99543866844,2006-01-01,35458.064516129,3521.29032258065,51544,10546.6774193548,10886.9032258065,42829,78.7848387096774
2006,2,"2006-02-17",59.2871105043204,12.4063565566499,301,2005-12-05,2006-02-19,"Yes",2006,48921.4285714286,6457.5,61520.75,3661.75,9421.78571428571,52129.1071428571,55.0807142857143,-4992.0563509964,2006-02-01,66151.6129032258,13171.2903225806,150834.032258065,65711.0967741935,7249.67741935484,145921.064516129,54.6561290322581
2006,3,"2006-03-16",59.0514261278332,11.2769403880529,226,2005-12-05,2006-02-19,"Yes",2006,67412.9032258065,11704.8387096774,118329.161290323,35271.4193548387,6085,115393.322580645,52.7070967741935,551.392580645161,2006-03-01,48921.4285714286,6457.5,61520.75,3661.75,9421.78571428571,52129.1071428571,55.0807142857143
2006,4,"2006-04-12",63.0122210055173,10.2287779491331,126,2005-12-05,2006-02-19,"Yes",2006,77646.6666666667,27936.6666666667,181548.6,63938.1333333333,3554.83333333333,179437.633333333,45.9526666666667,12837,2006-04-01,67412.9032258065,11704.8387096774,118329.161290323,35271.4193548387,6085,115393.322580645,52.7070967741935
2006,11,"2005-11-02",53.5269971162698,8.0802210589985,12,2005-12-05,2006-02-19,"No",2005,13386.6666666667,2038.33333333333,16228.8333333333,63.2,9727.93333333333,5008.66666666667,86.392,-8316.33333333333,2005-11-01,14074.1935483871,2618.70967741935,17240.6129032258,163.064516129032,10925.2258064516,4467.1935483871,83.5470967741935
2006,12,"2005-12-09",53.6029899354358,3.1602736574158,89,2005-12-05,2006-02-19,"Yes",2005,35458.064516129,3521.29032258065,51544,10546.6774193548,10886.9032258065,42829,78.7848387096774,-8057.41935483871,2005-12-01,13386.6666666667,2038.33333333333,16228.8333333333,63.2,9727.93333333333,5008.66666666667,86.392
2007,1,"2007-01-19",55.8805024331612,5.69998601446852,385,2006-12-31,2007-02-27,"Yes",2007,13822.5806451613,2587.09677419355,17030.6129032258,67.5161290322581,7891.96774193548,8242.70967741935,79.0074193548387,-5045.93548387097,2007-01-01,16951.6129032258,2354.1935483871,19973.7096774194,97.3225806451613,10833.2258064516,9019.35483870968,83.081935483871
2007,2,"2007-02-07",60.0689594778432,8.0171725855003,217,2006-12-31,2007-02-27,"Yes",2007,22700,2533.57142857143,26707.3214285714,437.821428571429,6979.42857142857,21234.4285714286,75.175,-4075.96428571429,2007-02-01,13822.5806451613,2587.09677419355,17030.6129032258,67.5161290322581,7891.96774193548,8242.70967741935,79.0074193548387
2007,3,"2007-03-09",58.745243687057,6.38346864841614,147,2006-12-31,2007-02-27,"Yes",2007,18322.5806451613,2554.83870967742,21945.8387096774,161.709677419355,7282.03225806452,14003.9677419355,71.4016129032258,-4585.96774193548,2007-03-01,22700,2533.57142857143,26707.3214285714,437.821428571429,6979.42857142857,21234.4285714286,75.175
2007,4,"2007-04-05",62.8452318417492,7.01568433960839,110,2006-12-31,2007-02-27,"Yes",2007,13631,2225.33333333333,16965.9666666667,453.566666666667,4878.5,11306.2333333333,75.173,-3618.43333333333,2007-04-01,18322.5806451613,2554.83870967742,21945.8387096774,161.709677419355,7282.03225806452,14003.9677419355,71.4016129032258
2007,11,"2006-11-16",57.9817846268294,8.49754045582524,11,2006-12-31,2007-02-27,"No",2006,12146.6666666667,2538,15370.8333333333,57.8,9631.8,5230.6,86.091,-7113.66666666667,2006-11-01,11721.6129032258,3850.64516129032,16134.2903225806,149.096774193548,10595.1935483871,3987.54838709677,83.6422580645161
2007,12,"2006-12-18",57.3665678007858,7.90625538915086,12,2006-12-31,2007-02-27,"No",2006,16951.6129032258,2354.1935483871,19973.7096774194,97.3225806451613,10833.2258064516,9019.35483870968,83.081935483871,-8007.41935483871,2006-12-01,12146.6666666667,2538,15370.8333333333,57.8,9631.8,5230.6,86.091
2008,1,"2008-01-09",54.5248608015608,8.04443324726969,175,2008-01-07,2008-02-05,"Yes",2008,22480.6451612903,2319.35483870968,26831.1935483871,1451,6132.45161290323,24560.064516129,74.8977419354839,-3702.27419354839,2008-01-01,12121.2903225806,1502.58064516129,14015.6129032258,90.9032258064516,6728.22580645161,7185.58064516129,85.7477419354839
2008,2,"2008-02-04",60.8454500457574,6.92934311305063,47,2008-01-07,2008-02-05,"Yes",2008,26306.8965517241,2369.31034482759,30604.275862069,1269.27586206897,7035.27586206897,24128.1724137931,68.3144827586207,-4226.20689655172,2008-02-01,22480.6451612903,2319.35483870968,26831.1935483871,1451,6132.45161290323,24560.064516129,74.8977419354839
2008,3,"2008-03-10",62.2637238050691,9.19823635520527,77,2008-01-07,2008-02-05,"Yes",2008,13703.2258064516,2115.48387096774,17015.0322580645,596.516129032258,3591.83870967742,12220.1935483871,71.2751612903226,-1937.03548387097,2008-03-01,26306.8965517241,2369.31034482759,30604.275862069,1269.27586206897,7035.27586206897,24128.1724137931,68.3144827586207
2008,4,"2008-04-10",61.6730069408037,15.0244067045515,28,2008-01-07,2008-02-05,"Yes",2008,10192.3333333333,2408.66666666667,13760.7333333333,499.8,2430.93333333333,9540,76.517,-1151.13033333333,2008-04-01,13703.2258064516,2115.48387096774,17015.0322580645,596.516129032258,3591.83870967742,12220.1935483871,71.2751612903226
2008,11,"2007-11-15",53.1134978575873,10.3013874037942,9,2008-01-07,2008-02-05,"No",2007,10005,1710.66666666667,12009.2666666667,56.5,6639.03333333333,4290.9,87.8693333333333,-5033.4,2007-11-01,10541.935483871,1569.67741935484,12510.1612903226,123.903225806452,7600.32258064516,3683,88.4532258064516
2008,12,"2007-12-12",51.7430663791068,5.4938566000401,39,2008-01-07,2008-02-05,"No",2007,12121.2903225806,1502.58064516129,14015.6129032258,90.9032258064516,6728.22580645161,7185.58064516129,85.7477419354839,-5078.7064516129,2007-12-01,10005,1710.66666666667,12009.2666666667,56.5,6639.03333333333,4290.9,87.8693333333333
2009,1,"2009-01-14",60.3088310850361,8.4673563264783,595,2009-02-19,2009-03-01,"No",2009,9142.58064516129,1104.96774193548,10669.4838709677,64.7741935483871,4592.32258064516,6306.09677419355,83.5541935483871,-3389.25806451613,2009-01-01,8873.22580645161,1128.06451612903,10335.2580645161,85.7096774193548,2841.87096774194,7113.41935483871,85.2135483870968
2009,2,"2009-02-13",56.7410782336778,8.5818275101992,80,2009-02-19,2009-03-01,"No",2009,20469.2857142857,1427.5,23574,919.857142857143,4026.17857142857,22752.6428571429,76.8767857142857,-2531.83535714286,2009-02-01,9142.58064516129,1104.96774193548,10669.4838709677,64.7741935483871,4592.32258064516,6306.09677419355,83.5541935483871
