"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count"
1976,3,1976-03-24,70.5452156193128,12.206375009951,40
1976,4,1976-04-06,57.7872756335601,14.1255816205419,96
1976,11,1975-11-13,54.401148244524,9.91660638427115,67
1976,12,1975-12-16,57.0878614287615,12.062949073137,80
1977,1,1977-01-14,52.006480491241,13.9651268831225,82
1977,3,1977-03-16,51.1915213116294,5.50900643823478,80
1977,4,1977-04-12,54.6414835419516,5.62167277007558,19
1977,11,1976-11-24,47.8636670876904,11.184560550332,77
1978,1,1978-01-13,57.9882762409705,13.2812028806065,95
1978,2,1978-02-08,42.4816564649855,NA,1
1978,3,1978-03-22,67.2977610286343,19.5253074557585,132
1978,4,1978-04-13,82.5726285739067,7.11792270800814,291
1978,11,1977-11-15,53.8469097858235,10.5763810428521,85
1978,12,1977-12-13,55.8346040673977,10.0226363475558,105
1979,2,1979-02-12,72.0481134729659,16.2945004100543,50
1979,3,1979-03-08,68.8325908261106,22.6808136563322,49
1979,4,1979-04-12,65.7030261389807,17.3793470605538,603
1979,11,1978-11-20,56.2561980339466,11.1845661454061,26
1979,12,1978-12-14,64.4433825369516,12.34482004035,26
1980,1,1980-01-14,82.1649130927804,2.80444125168992,379
1980,2,1980-02-14,79.9016598630434,9.02537764986145,217
1980,3,1980-03-13,80.8326590647082,6.53858197316089,102
1980,4,1980-04-10,77.7933054083583,10.4143724521556,61
1980,11,1979-11-14,55.8960801443274,0,2
1980,12,1979-12-26,59.3483132907839,0,2
1981,1,1981-01-28,61.752269045532,13.5812812885084,159
1981,2,1981-02-12,62.7739119804415,21.2601332198232,173
1981,3,1981-03-19,68.8900629024157,23.6377716336679,200
1981,4,1981-04-09,80.1900648494562,8.52990157231188,431
1981,11,1980-11-13,51.2083238440568,9.55710277749593,470
1981,12,1980-12-09,56.7254027510777,13.012918869805,420
1982,1,1982-01-05,72.2394379324521,10.1334278428762,70
1982,2,1982-02-09,59.3881614932677,16.6015226976526,41
1982,3,1982-03-10,56.8279709642455,16.7680929757182,62
1982,4,1982-04-16,70.6736192350189,16.3986362927269,117
1982,11,1981-11-13,55.6683278872959,12.2872114015792,86
1982,12,1981-12-10,65.7777842554598,14.2034259353638,118
1983,1,1983-01-03,67.6550436049576,14.3007784162084,67
1983,2,1983-02-05,82.2445800042018,23.2533881105125,26
1983,3,1983-03-07,71.9168664783766,21.985499269137,61
1983,4,1983-04-19,80.4404973090386,7.72313936607201,301
1983,11,1982-11-11,54.8044457038842,10.077001185012,60
1983,12,1982-12-14,64.9867998230828,14.2698137247655,76
1984,1,1984-01-20,74.8742884800265,34.3321254113369,10
1984,2,1984-02-28,96.4321037790136,16.8555253342761,30
1984,3,1984-03-06,80.6353785709368,20.8748081168492,24
1984,4,1984-04-09,56.7211179355609,7.22022493103277,548
1984,11,1983-11-09,67.9981411468044,7.61221738769252,95
1984,12,1983-12-06,75.0529911696537,10.4407304231582,17
1985,1,1985-01-10,43.5288336815183,12.078324380841,6
1985,2,1985-02-05,50.1155300961145,10.1521759143474,7
1985,3,1985-03-27,52.4542121014829,7.7147528658075,6
1985,4,1985-04-08,53.6048803922644,3.24271639844269,104
1985,11,1984-11-05,72.6317510841786,4.34714479909949,6
1985,12,1984-12-06,50.7471303690999,14.562178194996,29
1986,1,1986-01-06,50.0514642016469,NA,1
1986,2,1986-02-03,62.2973903915682,20.4641231586238,7
1986,3,1986-03-04,59.067953932092,20.0980189747359,31
1986,4,1986-04-19,55.3572439086276,4.2511013741733,23
1986,11,1985-11-08,48.5742916193431,1.80156704854378,20
1986,12,1985-12-03,48.1363465040348,5.23577865771927,30
1987,1,1987-01-05,40.5068093680845,4.6759068226434,6
1987,2,1987-02-14,50.0277215809545,12.5706006386516,4
1987,3,1987-03-10,51.7182543402615,12.5224264450697,18
1987,4,1987-04-10,54.8535425054448,2.07659505601277,41
1987,11,1986-11-05,57.6625776895073,9.49522328943162,35
1987,12,1986-12-04,52.7651918890122,7.85166042286819,70
1988,1,1988-01-26,59.3483132907839,NA,1
1988,2,1988-02-01,42.415740334797,6.61273084497519,3
1988,3,1988-03-07,62.3952868194087,10.5459858394699,4
1988,4,1988-04-25,54.3683843595379,NA,1
1988,11,1987-11-16,48.8588677020038,2.50467875167463,83
1988,12,1987-12-11,48.348319904854,7.26217464002042,58
1989,1,1989-01-05,38.597878401372,NA,1
1989,2,1989-02-08,48.5011943733715,14.0054037600678,2
1989,3,1989-03-08,57.0737996832113,7.25846506868235,5
1989,4,1989-04-19,54.4566675585437,0.0934478363970943,14
1989,11,1988-11-15,47.252507759183,3.87745696880271,22
1989,12,1988-12-13,47.9447098715817,4.11570189105165,19
1990,3,1990-03-05,56.3290714076493,21.5664791434748,3
1990,4,1990-04-09,54.4910952201269,0.110845902430774,19
1990,11,1989-11-13,48.7994355792433,3.24853624302355,136
1990,12,1989-12-11,49.0638355222416,5.40437192048081,39
1991,1,1991-01-09,53.1036361351663,8.98217918786603,156
1991,2,1991-02-06,53.3962942669394,11.9973106843071,45
1991,3,1991-03-07,62.2111064624758,23.529485672819,45
1991,4,1991-04-19,68.1901731104941,23.1596127448807,31
1991,11,1990-11-09,48.0502534290652,2.78265334775119,142
1991,12,1990-12-10,53.6307584389154,12.2882160132207,16
1992,1,1992-01-09,55.4041841502473,8.62896978917276,37
1992,2,1992-02-05,52.3530945665575,13.0552083919479,34
1992,3,1992-03-17,63.6516223361948,29.4008716112289,49
1992,4,1992-04-14,54.2152820508265,5.93056866521051,59
1992,11,1991-11-08,47.7068301569825,7.00237792851307,249
1992,12,1991-12-06,50.6258284144819,6.44989416389925,34
1993,1,1993-01-08,56.3371187385479,14.6790818751226,14
1993,2,1993-02-08,54.2799453815218,21.3206477700379,13
1993,3,1993-03-15,76.8964231089673,29.6204781468267,59
1993,4,1993-04-16,72.8531491528925,24.1721490847889,109
1993,11,1992-11-06,49.3157747228273,4.05104216887782,51
1993,12,1992-12-11,53.9345912083526,10.1698587900005,25
1994,1,1994-01-19,55.0181941646272,3.68320790513084,994
1994,2,1994-02-14,55.2713056585986,4.72904691081945,875
1994,3,1994-03-11,55.6204036637615,5.61296635136353,567
1994,4,1994-04-06,53.6716376552738,7.60417707142491,168
1994,11,1993-11-08,54.5212212735832,1.76649666720838,1348
1994,12,1993-12-08,54.4039981181364,4.58954302111122,386
1995,1,1995-01-09,54.6100776029288,3.50988862583777,807
1995,2,1995-02-21,54.6559362593921,6.12855488514513,178
1995,3,1995-03-08,54.8923442190716,9.08029187991495,205
1995,4,1995-04-19,54.692345733577,6.5258620633525,169
1995,11,1994-11-28,55.4939458658752,7.86876666335871,203
1995,12,1994-12-15,54.572574167496,1.08247518654185,1534
1996,1,1996-01-15,54.464067194542,1.37845279814366,5911
1996,2,1996-02-07,57.5118474487361,9.03005789024765,557
1996,3,1996-03-25,57.258236173488,10.6504100485915,1817
1996,4,1996-04-21,54.4920438516459,2.08108979612059,2413
1996,11,1995-11-09,54.5838181270074,2.84088677637785,1261
1996,12,1995-12-13,54.740641113953,4.25531243402283,879
1997,1,1997-01-18,63.9473638034846,15.2202101680828,13
1997,2,1997-02-18,58.4107126314584,10.1420011773567,27
1997,3,1997-03-11,62.1893182920567,17.8420910761868,126
1997,4,1997-04-22,57.0132488270398,20.9571942859617,57
1997,11,1996-11-14,52.8072068865033,7.27375079692177,184
1997,12,1996-12-09,55.4976402710014,4.83465546401697,954
1998,1,1998-01-09,55.3744032308068,5.40982686804517,452
1998,2,1998-02-20,54.255482204289,1.29793800932175,34
1998,3,1998-03-09,63.4130122876811,17.5418134288201,216
1998,4,1998-04-20,55.4239859189344,6.07255479165438,229
1998,11,1997-11-12,53.650505844149,6.35798619958862,171
1998,12,1997-12-17,55.227847273861,3.94312843441949,1432
1999,1,1999-01-11,54.621860178448,1.73878169457793,1744
1999,2,1999-02-10,56.5062340308978,7.37936063423362,333
1999,3,1999-03-15,55.5591273314743,8.95073945842192,449
1999,4,1999-04-14,55.9739695729748,8.2058011422023,894
1999,11,1998-11-14,55.6330409579122,6.87030126214524,373
1999,12,1998-12-24,55.4826776647215,4.13803331238714,1325
2000,1,2000-01-10,54.7776210062543,2.95738635365232,1922
2000,2,2000-02-08,59.6078941680558,11.4987456646456,352
2000,3,2000-03-09,59.0067626035549,11.7326662921475,413
2000,4,2000-04-09,57.0987535782541,10.7237800877618,267
2000,11,1999-11-10,54.9183011146239,4.87995563531501,565
2000,12,1999-12-16,54.1730125306521,3.67852000702849,2777
2001,1,2001-01-19,55.3815860072348,4.94837698824064,733
2001,2,2001-02-06,54.6344336028412,7.59414299854564,636
2001,3,2001-03-14,56.3376055313953,11.3339524975955,161
2001,4,2001-04-08,61.7219830791911,18.8510371840386,58
2001,11,2000-11-14,54.4228098914479,4.78852124402032,355
2001,12,2000-12-08,54.0021132878968,7.20781636233653,398
2002,1,2002-01-08,54.5421053589446,7.6056138396167,396
2002,2,2002-02-05,53.2544013703321,6.6881672959059,460
2002,3,2002-03-05,56.921100853188,11.0656555116155,284
2002,4,2002-04-15,55.5043777053908,13.9390149468094,34
2002,11,2001-11-13,54.706258052039,5.03392568963942,82
2002,12,2001-12-11,52.6023712288358,6.28987269617317,97
2003,1,2003-01-13,55.1035335995214,5.08750073022872,227
2003,2,2003-02-20,55.959166014101,7.79339591928448,425
2003,3,2003-03-18,61.3121392916121,15.2695046953617,460
2003,4,2003-04-14,55.1153236520831,15.0710242666923,119
2003,11,2002-11-06,53.0325443554592,5.12639865673874,89
2003,12,2002-12-22,55.4353506006889,5.6912297038972,251
2004,1,2004-01-27,54.3514044312642,8.5024705590332,1060
2004,2,2004-02-17,52.4693934418882,9.00646481407487,481
2004,3,2004-03-09,55.0049308921256,13.602318325589,316
2004,4,2004-04-08,53.2043128650878,16.453735183453,125
2004,11,2003-11-04,50.1127223604489,6.37352783835135,44
2004,12,2003-12-04,57.6756100914601,8.77631486056332,96
2005,1,2005-01-27,55.3214228719272,6.5784360109498,318
2005,2,2005-02-24,58.9309195745649,7.46935712706562,345
2005,3,2005-03-07,62.5371073569761,13.4729366370625,189
2005,4,2005-04-15,60.7122434599802,9.88415119346049,149
2005,11,2004-11-22,53.5800098013236,4.35570461560657,145
2005,12,2004-12-12,54.5413178325159,3.20163172893197,223
2006,1,2006-01-19,59.9324557598246,11.4277996654755,117
2006,2,2006-02-17,59.2871105043204,12.4063565566499,301
2006,3,2006-03-16,59.0514261278332,11.2769403880529,226
2006,4,2006-04-12,63.0122210055173,10.2287779491331,126
2006,11,2005-11-02,53.5269971162698,8.0802210589985,12
2006,12,2005-12-09,53.6029899354358,3.1602736574158,89
2007,1,2007-01-19,55.8805024331612,5.69998601446852,385
2007,2,2007-02-07,60.0689594778432,8.0171725855003,217
2007,3,2007-03-09,58.745243687057,6.38346864841614,147
2007,4,2007-04-05,62.8452318417492,7.01568433960839,110
2007,11,2006-11-16,57.9817846268294,8.49754045582524,11
2007,12,2006-12-18,57.3665678007858,7.90625538915086,12
2008,1,2008-01-09,54.5248608015608,8.04443324726969,175
2008,2,2008-02-04,60.8454500457574,6.92934311305063,47
2008,3,2008-03-10,62.2637238050691,9.19823635520527,77
2008,4,2008-04-10,61.6730069408037,15.0244067045515,28
2008,11,2007-11-15,53.1134978575873,10.3013874037942,9
2008,12,2007-12-12,51.7430663791068,5.4938566000401,39
2009,1,2009-01-14,60.3088310850361,8.4673563264783,595
2009,2,2009-02-13,56.7410782336778,8.5818275101992,80
2009,3,2009-03-18,60.2915813333693,9.51697356619725,80
2009,4,2009-04-15,62.4558324084576,15.3587312730371,39
2009,11,2008-11-07,49.3992613148549,5.91703152190245,14
2009,12,2008-12-16,53.1410058628832,3.82900555265663,13
2010,1,2010-01-14,56.5054445106203,6.20243522499475,160
2010,2,2010-02-11,56.6542670466608,6.02064129356133,86
2010,3,2010-03-10,68.0159148664589,16.4167260801465,130
2010,4,2010-04-07,64.6678382816153,7.00645607296826,137
2010,11,2009-11-18,54.1002820456667,2.63277249928326,51
2010,12,2009-12-16,54.9516790062439,4.3586879491182,50
2011,1,2011-01-12,60.7133929275098,8.59372642740957,215
2011,2,2011-02-10,60.0353468668106,5.48119910893085,159
2011,3,2011-03-10,65.4076872371716,18.0029259942242,125
2011,4,2011-04-06,65.846823566315,13.8121353395957,81
2011,11,2010-11-22,55.2861740792521,5.24907911639575,25
2011,12,2010-12-13,55.8422701384255,4.20226371274696,128
2012,1,2012-01-19,57.9940848644179,6.76820534316418,433
2012,2,2012-02-15,55.0662294100194,8.5000798755255,352
2012,3,2012-03-08,63.0994708079378,16.0622347150178,462
2012,4,2012-04-05,62.54183428777,14.8467846400654,305
2012,11,2011-11-15,58.8781193848649,10.1278333178859,80
2012,12,2011-12-12,52.1306371741303,6.94232001254439,340
2013,1,2013-01-09,57.718796096639,8.6890398704747,157
2013,2,2013-02-06,60.0967062746814,6.36410432196891,181
2013,3,2013-03-06,53.9980248534867,9.87674263012424,103
2013,4,2013-04-04,53.1035890205168,11.759747981997,40
2013,11,2012-11-15,52.8934111853784,8.96456192326669,77
2013,12,2012-12-07,56.4069559566673,5.58023532449652,79
2014,1,2014-01-16,55.5132352372343,5.4006031040921,200
2014,2,2014-02-12,61.7884632368748,19.7140376130116,92
2014,3,2014-03-12,72.9375518812984,19.048808148807,135
2014,4,2014-04-08,64.8087799234474,14.2044605403492,49
2014,11,2013-11-07,53.932320381592,10.8615079518769,21
2014,12,2013-12-14,54.2947262347832,6.39902815475282,70
2015,1,2015-01-14,51.9767771403842,10.2994057594996,25
2015,2,2015-02-11,49.5847343386273,7.17658346592412,78
2015,3,2015-03-11,55.6990976461615,8.5882679486282,7
2015,4,2015-04-07,60.9408676379694,7.64813590754458,2
2015,12,2014-12-17,51.7561236792152,6.45793746854972,50
2016,1,2016-01-13,51.5118772386202,5.99178966518956,9
2016,2,2016-02-10,52.7942031591415,10.0024810522917,7
2016,3,2016-03-09,63.6104836263725,5.07112587600191,8
2016,4,2016-04-04,66.3489164016305,0,13
2016,12,2015-12-15,61.998520718444,15.431342134716,9
2017,1,2017-01-11,52.5833506829986,17.4276087884085,84
2017,2,2017-02-09,60.9262630668798,12.9225800238456,60
2017,3,2017-03-08,58.754731511088,13.9264987785269,43
2017,4,2017-04-05,60.4181581369185,6.34088555695289,8
2017,11,2016-11-07,47.4536283784425,1.39041753713511,9
2017,12,2016-12-08,48.6047377785089,7.6555134374402,274
2018,1,2018-01-10,61.4127606360677,15.0228035663989,20
2018,2,2018-02-08,64.0170016098688,19.882687144879,7
2018,3,2018-03-14,68.8402959753326,16.4245232450767,6
2018,11,2017-11-27,63.9389741690733,7.62042470263092,4
2018,12,2017-12-13,56.7183091246327,13.8489307135237,8
2019,1,2019-01-26,64.6753355803912,14.9822870648451,18
2019,2,2019-02-16,61.1568043686428,14.7259636759236,8
2019,3,2019-03-03,54.3683843595379,NA,1
2019,11,2018-11-07,79.6131630697947,11.850343126193,11
2019,12,2018-12-12,60.8950587246273,15.6842651515759,17
2020,1,2020-01-15,55.457603482161,8.12298347676629,4
2020,2,2020-02-12,70.7696924477868,20.1762716184743,3
2020,3,2020-03-10,77.9730220337231,1.00699040987644,2
2020,11,2019-11-12,64.449133428178,11.5921798161597,3
2020,12,2019-12-18,60.2821451689189,13.5056283138039,8
2021,1,2021-01-06,99.9228535009906,NA,1
2021,11,2020-11-09,95.1931849475397,NA,1
